source_id,source_family,construct,entity,entity_type,year,coverage_status,value_inspected,source_blob_sha,note
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1990,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1991,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1992,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1993,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1994,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1996,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1997,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1998,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,1999,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2000,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2001,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2002,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2003,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2004,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2005,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2006,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2007,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2008,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2009,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2010,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2011,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2012,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2013,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2014,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2015,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Ireland,country_or_survey_territory,2016,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1973,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1975,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1976,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1977,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1978,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1979,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1980,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1981,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1982,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1983,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1984,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1985,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1986,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1987,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1988,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1989,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1990,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1991,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1992,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1993,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1994,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1996,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1997,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1998,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,1999,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2000,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2001,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2002,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2003,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2004,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2005,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2006,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2007,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2008,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2009,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2010,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2011,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2012,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2013,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2014,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2015,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Italy,country_or_survey_territory,2016,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2004,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2005,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2006,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2007,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2008,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2009,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2010,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2011,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2012,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2013,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2014,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2015,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Latvia,country_or_survey_territory,2016,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2004,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2005,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2006,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2007,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2008,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2009,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2010,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2011,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2012,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2013,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2014,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2015,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Lithuania,country_or_survey_territory,2016,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1973,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1975,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1976,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1977,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1978,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1979,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1980,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1981,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1982,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1983,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1984,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1985,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1986,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1987,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1988,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1989,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1990,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1991,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1992,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
EUROBAROMETER_OWID2017,Eurobarometer,Life satisfaction; very/fairly satisfied share availability,Luxembourg,country_or_survey_territory,1993,observed,no,e22bcf6e6640ed0624be6e4b8cffcee93372f422,Coverage-only row; numeric satisfaction share deliberately omitted.
